46,46,47,49,46,42,47,49,48,45,54,
51,50,48,50,50,47,48,49,51,47,53,
51,50,48,50,50,47,48,49,50,50,55,
46,50,48,46,46,48,52,48,53,52,50,
50,52,47,47,50,52,53,48,53,54,53,
49,54,53,52,51,53,51,50,53,54,53,
49,54,53,52,51,53,51,50,54,55,53,
46,51,51,50,48,52,49,48,50,52,52,
45,50,51,50,48,52,51,50,51,54,53,
43,48,49,48,48,52,51,50,48,52,51,
44,48,51,48,48,53,50,50,48,52,51,
43,44,48,47,50,52,49,50,51,53,51,
48,49,53,52,54,56,52,53,51,51,47,
49,49,53,51,54,57,52,52,51,51,45,
51,50,51,47,51,56,53,55,51,51,45,
51,50,51,47,51,56,53,55,51,51,45,
49,48,49,45,49,54,51,53,49,49,43,
49,48,49,45,49,54,51,53,48,49,41,
49,48,49,45,49,54,51,53,49,50,42,
49,49,48,45,49,53,53,53,49,50,42,
45,49,50,49,51,52,51,53,50,50,43,
45,47,47,45,50,52,53,54,49,50,45,
43,45,45,45,50,51,51,51,49,50,47,
44,45,45,44,48,51,51,53,48,49,45,
44,45,45,44,48,51,51,53,46,48,45,
42,45,45,43,46,49,51,52,47,47,42,
45,48,48,45,48,51,51,54,48,48,44,
47,49,49,47,50,52,53,55,48,48,44,
45,49,49,47,50,52,54,56,48,48,44,
45,49,49,47,50,52,54,56,50,50,45,
45,49,49,47,50,52,54,56,49,49,45,
42,47,47,46,49,50,54,55,49,49,46,
44,49,49,48,51,52,54,55,49,48,43,
44,48,48,45,48,51,53,55,46,46,43,
44,48,48,45,48,51,53,55,46,46,43,
42,47,50,49,52,53,53,55,50,48,44,
40,45,49,47,50,52,53,55,48,48,45,
41,46,50,48,51,53,55,56,48,48,45,
39,45,50,48,50,51,53,56,48,48,45,
41,46,49,45,47,50,55,58,48,48,45,
43,47,49,47,50,51,53,54,46,46,45,
43,47,49,47,50,51,53,54,46,46,45,
43,47,49,47,50,51,53,54,46,46,45,
43,47,49,47,50,51,53,54,48,48,44,
43,48,50,46,51,53,54,54,46,48,44,
44,49,50,46,51,53,53,53,45,48,44,
46,51,49,44,48,51,49,51,44,47,44,
46,51,49,44,48,51,49,51,44,47,44,
47,51,48,43,47,51,49,51,45,48,44,
48,51,48,44,48,49,48,51,45,49,45,
48,51,48,44,48,49,48,51,47,48,45,
48,51,48,44,48,49,48,51,44,50,48,
48,51,48,44,48,49,48,51,47,47,44,
47,50,57,51,50,55,51,51,51,51,51,
48,51,55,50,48,54,52,52,54,53,51,
52,52,55,51,49,53,51,52,54,53,51,
53,51,54,52,51,52,49,53,54,53,51,
52,49,51,48,46,49,45,49,50,50,51,
55,51,51,48,50,52,47,48,52,51,53,
55,51,51,48,50,52,47,48,52,51,53,
55,51,51,48,50,52,47,48,52,51,53,
53,51,51,48,50,52,46,45,52,51,53,
53,52,54,51,51,53,48,49,55,53,54,
53,52,54,51,51,53,48,49,55,53,54,
53,52,54,49,48,52,50,54,58,55,54,
51,50,54,50,48,52,50,54,58,54,55,
51,50,54,50,48,52,50,54,58,54,55,
49,48,52,48,46,50,47,51,55,52,54,
49,48,52,48,46,50,47,51,54,51,53,
49,48,52,48,46,50,47,51,54,51,53,
50,47,51,48,46,51,48,49,53,48,51,
51,47,51,46,45,51,48,51,54,48,51,
49,47,51,46,45,50,51,52,54,49,52,
49,47,51,46,45,50,51,52,54,49,52,
49,47,51,46,45,50,51,52,54,49,52,
49,47,51,46,45,50,51,52,52,48,52,
48,45,50,46,45,50,51,52,52,46,48,
48,47,50,48,46,50,52,52,52,46,48,
48,47,50,48,46,50,52,52,52,47,46,
46,45,52,50,48,52,53,51,52,47,47,
45,45,53,51,50,52,51,50,54,49,48,
46,46,53,51,50,52,50,49,54,49,48,
48,48,54,52,50,51,48,48,52,48,45,
48,48,54,52,50,51,48,48,52,48,46,
48,48,54,52,50,51,48,48,51,49,48,
47,47,53,51,50,51,48,48,51,49,48,
49,49,55,53,52,53,51,51,53,51,50,
48,48,54,52,51,52,49,49,49,52,50,
51,49,54,53,52,54,51,50,50,53,51,
48,46,51,50,49,51,48,47,47,50,48,
48,46,51,50,49,51,48,47,50,50,45,
49,48,52,51,50,51,48,47,48,48,44,
50,49,52,50,48,50,48,48,51,51,46,
50,49,52,50,48,50,48,48,49,51,46,
52,51,54,52,51,53,49,51,49,51,45,
54,52,54,51,50,52,49,51,49,51,45,
52,50,53,51,50,53,52,53,51,52,45,
53,51,55,53,51,53,49,49,51,52,43,
49,46,53,52,50,53,50,50,51,52,43,
50,48,53,51,48,52,50,51,53,54,45,
50,46,53,52,51,53,50,48,53,54,45,
50,46,52,51,50,53,51,51,54,54,45,
50,46,52,51,50,53,51,51,54,54,45,
48,48,48,49,49,48,49,51,48,49,50,
51,51,50,51,51,50,50,52,49,52,51,
50,48,45,46,49,49,48,49,47,49,48,
48,48,46,48,49,48,46,49,47,50,47,
48,48,46,48,49,48,46,49,47,50,47,
48,50,48,48,50,50,48,50,46,50,48,
47,48,45,45,48,48,48,49,46,51,49,
49,49,45,45,50,50,49,49,46,51,49,
45,45,41,41,49,49,49,49,46,51,51,
48,48,44,44,49,49,48,48,46,51,49,
50,50,46,46,50,50,49,49,45,50,48,
49,50,48,46,50,49,49,50,45,50,46,
50,51,48,46,50,49,48,49,44,50,48,
50,51,48,46,50,49,48,49,44,50,48,
51,52,50,50,53,51,48,50,45,51,48,
48,49,48,48,48,45,46,48,44,50,48,
48,49,48,48,48,45,46,48,46,51,49,
48,49,48,48,48,45,46,48,48,52,50,
47,48,47,47,47,44,46,48,46,52,52,
48,50,48,48,49,47,48,50,45,51,51,
48,50,49,49,50,48,46,49,46,50,49,
48,50,49,49,50,48,46,49,45,49,48,
46,50,50,50,50,48,46,49,45,49,48,
45,49,49,49,49,46,45,48,45,49,48,
46,50,49,49,50,48,46,48,45,49,48,
48,52,49,49,49,47,45,48,45,48,47,
53,55,51,52,50,49,46,48,45,49,48,
50,52,48,49,49,48,46,48,46,50,49,
50,52,48,49,49,48,46,48,46,50,49,
48,50,47,47,46,45,45,48,45,49,48,
51,52,48,48,48,47,46,50,46,50,49,
49,50,47,47,46,45,45,49,45,49,48,
49,50,47,47,46,45,45,49,45,49,48,
48,50,47,45,45,45,46,49,45,50,49,
48,50,47,45,45,45,45,48,45,48,47,
48,50,47,45,45,45,45,48,46,49,46,
50,52,48,46,47,47,46,49,48,51,48,
50,52,48,46,47,47,46,49,48,51,48,
50,51,46,48,48,45,45,49,50,52,50,
46,50,48,48,46,42,44,49,48,50,48,
48,52,49,49,48,44,44,49,49,50,45,
46,50,48,48,49,45,47,53,51,53,46,
46,50,48,48,49,45,47,53,49,54,49,
48,52,48,48,48,44,46,52,49,51,50,
48,52,48,48,48,44,46,52,49,51,50,
48,52,48,48,48,44,46,52,49,51,50,
49,53,49,49,48,44,46,52,51,51,50,
50,52,48,47,45,42,44,51,50,48,46,
46,51,49,47,45,43,44,49,49,49,48,
46,51,49,47,45,43,44,49,51,49,48,
53,52,52,52,52,53,52,51,52,52,48,
53,52,52,52,52,53,52,51,52,52,48,
49,52,52,49,48,52,53,52,52,54,50,
48,51,52,49,48,52,54,53,53,53,47,
48,51,52,49,48,52,54,53,54,52,45,
45,50,54,53,51,52,54,53,53,52,47,
48,48,54,52,50,51,52,54,53,52,47,
44,47,50,49,47,47,52,52,52,52,48,
46,48,51,50,49,49,52,51,51,51,49,
46,48,51,50,49,49,52,51,51,51,49,
48,50,52,51,50,50,52,51,51,51,49,
48,49,54,53,51,51,54,53,52,52,50,
47,47,51,51,50,48,52,52,50,50,49,
47,47,51,51,50,48,50,50,50,48,50,
47,47,51,51,50,48,50,50,50,48,50,
49,48,51,53,50,50,50,49,51,48,50,
51,48,51,53,51,51,50,49,50,48,49,
51,47,49,51,48,48,49,48,50,47,51,
51,47,49,51,47,47,48,47,47,44,48,
45,43,45,48,45,46,47,47,48,44,48,
48,45,47,50,47,48,48,48,49,45,50,
51,47,47,51,48,50,49,48,51,47,51,
51,47,47,51,48,50,49,48,51,47,51,
51,47,47,51,48,50,49,48,51,47,51,
49,45,47,50,45,48,47,47,48,44,50,
49,46,51,51,46,49,50,48,50,47,48,
49,46,51,51,46,49,50,48,50,47,48,
48,45,51,51,46,49,52,51,52,49,51,
48,47,52,52,46,48,51,51,51,48,51,
48,48,53,53,48,49,52,52,51,47,49,
45,45,51,51,45,47,49,49,48,45,48,
47,47,52,52,46,48,51,51,50,47,49,
47,47,52,52,46,48,51,51,50,47,49,
47,47,52,52,46,48,51,51,50,47,49,
47,47,52,52,46,48,51,51,50,48,52,
45,45,51,51,45,47,51,51,50,50,55,
44,44,49,49,43,45,49,49,48,48,53,
44,44,49,49,43,45,49,49,48,48,53,
45,45,51,51,46,48,52,52,48,48,54,
49,49,52,52,48,49,52,52,50,50,55,
49,49,52,52,48,49,52,52,50,50,55,
48,48,51,51,47,48,51,51,48,48,53,
48,48,51,51,47,48,51,51,48,48,53,
48,50,52,50,45,49,51,49,50,50,55,
48,50,52,50,45,49,51,49,50,50,55,
48,50,52,50,45,49,51,49,50,50,55,
46,48,50,48,45,49,52,51,49,49,53,
46,48,50,48,45,49,52,51,49,49,53,
46,48,50,48,45,49,52,51,49,49,53,
45,47,50,48,43,47,50,49,49,48,52,
48,46,49,48,51,53,48,48,51,52,48,
48,46,49,48,51,53,48,48,51,52,48,
48,46,49,48,51,53,48,48,51,52,48,
48,46,49,48,51,53,48,48,51,52,48,
48,46,49,48,51,53,48,48,49,51,47,
50,47,50,48,50,52,47,48,51,51,45,
50,47,50,48,50,52,47,48,51,51,45,
50,47,50,48,50,52,47,48,48,52,48,
50,47,50,48,50,52,47,48,48,52,48,
49,45,46,45,48,51,45,45,50,53,49,
49,45,46,45,48,51,45,45,50,53,49,
49,45,46,45,48,51,45,45,50,53,49,
49,45,46,45,48,51,45,45,46,51,48,
50,46,48,46,49,52,46,46,46,51,48,
50,46,48,46,49,52,46,46,46,51,48,
50,45,47,44,48,52,46,48,46,50,49,
50,45,47,44,48,52,46,48,46,50,49,
50,45,47,44,48,52,46,48,46,51,50,
48,45,49,45,46,50,46,50,46,51,50,
52,49,52,48,49,53,48,52,47,52,50,
52,48,49,46,51,55,50,51,48,52,49,
52,48,49,46,51,55,50,51,48,52,49,
52,48,49,46,51,55,50,51,48,52,49,
51,47,51,48,51,55,49,52,48,52,48,
50,46,50,47,50,54,48,51,48,52,48,
50,46,50,47,50,54,48,51,48,52,48,
50,46,50,47,50,54,48,51,48,52,48,
50,46,50,47,50,54,48,51,48,52,48,
50,46,50,47,50,54,48,51,48,52,48,
48,46,52,49,49,53,50,51,47,51,48,
48,46,52,49,49,53,50,51,47,51,48,
48,46,52,49,49,53,50,51,47,51,48,
48,46,52,49,49,53,50,51,47,51,48,
48,46,52,49,49,53,50,51,47,51,48,
48,46,52,49,49,53,50,51,47,51,48,
48,46,52,49,49,53,50,51,47,51,48,
48,46,52,49,49,53,50,51,46,50,46,
49,45,50,46,46,51,49,52,44,48,45,
49,45,50,46,46,51,49,52,44,48,45,
49,45,50,46,46,51,49,52,44,48,45,
49,45,50,46,46,51,49,52,44,48,45,
49,45,50,46,46,51,49,52,44,48,45,
49,45,50,46,46,51,49,52,44,48,45,
51,48,52,48,48,53,52,54,44,48,45,
51,48,52,48,48,53,52,54,44,48,45,
53,50,53,49,49,54,54,56,46,50,46,
53,50,53,49,49,54,54,56,46,50,46,
53,50,52,48,46,51,52,54,47,48,46,
53,50,52,48,46,51,52,54,47,48,46,
53,50,52,48,46,51,52,54,47,48,46,
50,50,48,47,46,50,48,44,46,45,48,
50,50,48,47,46,50,48,44,46,45,48,
46,46,48,48,47,48,45,43,43,44,47,
46,46,48,48,47,48,45,43,43,44,47,
46,46,48,48,47,48,45,43,43,44,47,
49,49,51,51,50,51,48,46,47,48,50,
49,49,51,51,50,51,48,46,47,48,50,
49,49,51,51,50,51,48,46,47,48,50,
49,49,51,51,50,51,48,46,47,48,49,
50,50,52,52,51,52,51,50,48,49,49,
51,51,53,53,52,53,52,51,48,49,49,
51,51,53,53,52,53,52,51,48,49,49,
49,49,52,52,52,53,52,51,48,49,49,
48,48,51,51,51,52,51,50,48,49,49,
47,47,49,49,51,52,51,50,48,49,49,
45,47,50,49,51,51,51,51,47,48,48,
45,47,50,49,51,51,51,51,47,48,48,
45,47,50,49,51,51,51,51,47,48,48,
45,47,50,49,51,51,51,51,44,47,47,
45,47,50,49,51,51,51,51,44,47,47,
43,45,49,48,49,49,51,51,47,48,48,
43,45,49,48,49,49,51,51,47,48,48,
44,45,50,49,49,49,50,50,47,47,47,
47,48,53,52,51,51,51,51,47,47,47,
47,48,53,52,51,51,51,51,47,47,47,
48,49,55,54,52,52,53,53,48,48,48,
48,47,52,53,52,50,51,54,49,46,46,
48,47,52,53,52,50,51,54,49,46,46,
47,46,51,52,51,48,50,53,51,46,46,
46,45,51,52,52,48,52,55,51,46,46,
43,42,48,49,49,45,48,51,48,43,43,
43,42,48,49,49,45,48,51,47,42,43,
43,42,48,49,49,45,48,51,47,42,43,
47,44,48,48,49,46,51,54,47,42,41,
48,44,48,46,48,46,51,55,47,42,41,
48,44,48,46,48,46,51,55,47,42,41,
50,46,51,50,50,48,53,57,49,45,46,
49,46,51,51,51,48,53,56,49,48,49,
49,46,51,51,51,48,53,56,49,48,49,
49,46,51,51,51,48,53,56,49,48,48,
48,45,49,49,49,46,51,54,48,47,46,
48,45,49,49,49,46,51,54,48,47,46,
50,46,49,48,48,45,50,54,45,46,45,
51,48,53,52,51,47,51,55,48,48,47,
50,46,50,50,49,46,50,53,46,46,45,
51,46,49,49,50,48,50,52,46,46,45,
50,45,49,49,49,46,48,52,43,46,45,
52,47,51,51,51,48,49,53,45,48,48,
52,47,51,51,51,48,49,53,45,47,47,
49,45,52,51,50,46,50,55,45,48,48,
49,47,49,50,52,51,50,50,51,51,51,
49,47,49,50,52,51,50,50,51,51,51,
49,47,49,50,52,51,50,50,52,51,51,
47,45,48,49,51,50,50,51,51,52,48,
47,45,48,49,51,50,50,51,51,52,48,
47,45,48,49,51,50,50,51,51,52,48,
47,45,48,49,51,50,50,51,52,52,47,
46,48,51,50,51,52,52,51,53,54,51,
46,48,51,50,51,52,52,51,53,54,51,
46,48,51,50,51,52,52,51,53,54,51,
46,48,51,50,51,52,52,51,53,54,51,
45,47,49,48,50,51,51,50,49,52,51,
45,47,49,48,50,51,51,50,49,52,51,
46,48,51,50,51,52,52,51,50,53,51,
46,48,51,50,51,52,52,51,50,53,51,
46,48,51,50,51,52,52,51,50,53,51,
44,47,50,48,50,50,51,51,48,51,49,
45,48,52,50,51,51,52,52,50,53,51,
45,48,52,50,51,51,52,52,51,53,51,
45,48,52,50,51,51,52,52,51,53,51,
45,48,52,50,51,51,52,52,51,53,51,
45,48,52,50,51,51,52,52,50,51,50,
45,48,52,50,51,51,52,52,50,51,50,
47,50,53,51,53,53,52,52,53,51,51,
47,50,53,51,53,53,52,52,53,51,51,
47,50,53,51,53,53,52,52,54,53,52,
47,50,53,51,53,53,52,52,55,53,52,
47,50,53,51,53,53,52,52,55,53,52,
47,50,53,51,53,53,52,52,55,53,52,
47,50,53,51,53,53,52,52,55,53,52,
46,48,52,51,53,51,51,51,53,51,51,
46,48,52,51,53,51,51,51,53,51,51,
45,48,53,52,53,50,51,52,53,52,51,
45,48,53,52,53,50,51,52,53,52,51,
42,44,49,50,51,46,48,52,52,48,51,
42,44,49,50,51,46,48,52,52,48,51,
43,45,50,51,52,47,50,53,52,48,51,
43,45,50,51,52,47,50,53,50,46,50,
43,45,50,51,52,47,50,53,50,46,50,
42,44,49,50,51,46,48,52,50,48,51,
43,45,50,51,52,47,50,53,50,48,51,
43,45,50,51,52,47,50,53,48,48,51,
43,45,50,51,52,47,50,53,50,50,51,
43,45,50,51,52,47,50,53,50,50,51,
44,46,52,53,53,48,50,53,48,48,48,
44,46,52,53,53,48,50,53,48,48,48,
44,47,51,52,53,48,51,54,48,48,51,
45,48,53,54,54,49,52,55,51,51,52,
48,49,54,54,54,48,51,53,51,51,52,
49,49,54,54,54,48,51,53,53,51,51,
48,45,48,48,48,48,46,49,49,45,45,
48,45,48,48,48,48,46,49,49,45,45,
48,48,51,51,48,48,48,52,51,47,45,
48,48,51,51,48,48,48,52,51,47,45,
48,48,53,53,51,51,48,52,52,48,47,
49,49,52,53,52,52,51,52,52,47,48,
49,49,52,53,52,52,51,52,52,47,48,
49,49,52,53,52,52,51,52,52,47,48,
47,51,54,53,51,52,52,52,51,49,50,
47,51,54,53,51,52,52,52,51,49,50,
47,51,54,53,51,52,52,52,51,49,50,
46,47,54,51,48,52,48,51,51,48,46,
46,47,54,51,48,52,48,51,51,48,46,
46,47,54,51,48,52,48,51,51,48,46,
43,48,50,50,48,48,49,48,49,46,45,
43,48,50,50,48,48,49,48,51,48,49,
43,48,50,50,48,48,49,48,51,48,49,
44,49,50,50,48,48,50,49,51,50,50,
44,49,50,50,48,48,50,49,51,50,50,
44,49,50,49,48,46,49,48,50,50,51,
44,49,50,49,48,46,49,48,50,50,51,
47,49,49,48,46,46,50,49,51,50,50,
47,49,49,48,46,46,50,49,51,50,50,
46,47,46,43,43,44,49,49,48,46,48,
46,47,46,43,43,44,49,49,48,46,48,
47,48,46,43,43,44,48,48,49,46,49,
49,50,48,45,43,44,48,48,50,48,50,
49,50,48,45,43,44,48,48,50,48,50,
47,49,47,45,44,44,48,46,48,48,51,
47,49,47,45,44,44,48,46,48,48,51,
48,48,47,44,44,45,46,46,46,48,52,
48,48,47,44,44,45,46,46,46,48,52,
49,49,48,45,46,47,46,46,45,48,53,
49,49,48,45,46,47,46,46,45,48,53,
51,50,49,46,48,51,50,49,46,48,52,
49,49,48,47,48,49,49,47,44,45,50,
49,49,48,47,48,49,49,47,44,45,50,
50,50,49,48,50,51,50,48,45,46,52,
50,50,49,48,50,51,50,48,45,46,52,
49,50,49,49,51,51,49,45,45,47,51,
50,49,48,50,52,50,48,47,44,45,50,
50,49,48,50,52,50,48,47,45,47,51,
48,49,48,48,50,50,48,45,44,45,50,
45,47,45,45,48,48,47,44,44,45,50,
45,47,45,45,48,48,47,44,44,45,50,
47,48,45,44,47,48,47,45,45,44,49,
45,48,48,49,51,51,48,45,44,44,50,
45,48,48,49,51,51,48,45,44,44,50,
44,47,47,48,51,51,48,45,47,45,51,
43,47,47,49,52,51,48,44,44,43,49,
51,48,47,48,51,52,50,48,53,52,50,
50,48,46,48,50,51,49,48,49,48,46,
53,50,48,48,49,51,49,49,50,48,46,
53,50,48,48,49,51,49,49,50,48,46,
53,50,50,50,50,51,48,46,52,50,49,
53,50,50,50,50,51,48,46,52,50,49,
50,48,48,48,50,51,50,50,53,51,51,
50,48,48,48,50,51,50,50,53,51,51,
48,45,46,46,50,51,50,50,54,51,49,
46,45,46,45,49,51,50,48,53,52,51,
46,45,46,45,49,51,50,48,53,52,51,
47,47,51,48,50,51,48,48,52,52,51,
47,47,51,48,50,51,48,48,52,52,51,
48,48,52,49,48,48,47,51,52,52,53,
51,50,53,50,49,49,47,50,52,52,53,
54,51,51,48,46,48,48,52,53,53,54,
51,49,51,49,50,50,49,52,48,49,52,
49,49,51,50,51,50,49,51,45,48,52,
49,49,51,50,51,50,49,51,45,48,52,
51,49,53,51,52,51,49,52,45,48,52,
52,51,54,53,53,51,49,51,46,49,50,
52,51,54,53,53,51,49,51,45,49,52,
53,51,54,51,52,51,49,52,46,49,51,
48,47,52,51,51,50,51,53,45,48,52,
48,47,52,51,51,50,51,53,45,48,52,
48,45,51,50,52,52,52,54,46,46,52,
48,45,51,50,52,52,51,53,47,47,52,
48,45,51,50,52,52,51,53,47,47,52,
48,44,49,48,50,50,46,49,45,45,50,
48,44,49,48,50,50,45,48,43,43,49,
48,44,48,46,49,49,44,45,43,43,49,
48,44,48,46,49,49,44,45,43,43,49,
51,47,48,46,47,47,42,43,44,44,50,
51,48,46,46,46,46,42,42,43,43,50,
51,48,46,46,46,46,42,42,43,43,50,
50,48,48,48,47,47,45,45,45,45,50,
49,46,48,48,46,46,44,45,46,45,49,
49,46,48,48,46,46,44,45,46,45,49,
51,48,51,52,50,49,45,44,45,43,49,
52,48,49,51,47,46,44,44,44,41,48,
53,49,51,52,48,47,45,45,44,41,48,
53,49,51,52,48,47,45,45,44,43,46,
55,51,53,54,50,49,46,46,47,43,47,
55,51,53,54,50,49,46,46,47,43,47,
56,51,51,53,49,48,46,48,46,42,47,
54,49,49,51,47,46,45,47,44,40,45,
54,51,51,50,47,48,46,45,45,42,47,
54,51,51,50,47,48,46,45,45,42,47,
50,47,49,48,45,46,48,46,45,42,47,
52,51,52,49,45,46,46,44,46,45,50,
52,51,51,49,51,53,53,52,54,55,52,
52,51,51,49,51,53,53,52,54,55,52,
52,51,51,49,51,53,53,52,54,55,52,
48,50,51,50,50,51,52,51,51,54,53,
48,50,51,50,50,51,52,51,51,54,53,
48,50,51,50,50,51,52,51,51,54,53,
50,51,52,50,50,50,51,50,51,52,51,
50,51,52,50,50,50,51,50,51,52,51,
